payload_key	replica	category_id	transferred_rows	payload_archive_size_bytes	payload_archive_sha256	archive_file_set_pass	internal_sha256_pass	provenance_pass
replica_0291__ge4tag	291	ge4tag	30797	3951281	9ffb6732179d4c5696e2ffd5bc9d9de54da9fd1b8678893c4cedc9988d05c5fe	True	True	True
replica_0292__exact3tag	292	exact3tag	108987	14192842	29b4707c5041916c2f21654e2421e94de8fb1b1a3c193d18926ba16c8dc4be65	True	True	True
replica_0292__ge4tag	292	ge4tag	30719	3848894	4b3afe1e78a05b73d1e49169e5d546d43d2d48549c6dc809004a502fb2a3279e	True	True	True
replica_0293__exact3tag	293	exact3tag	108727	14823817	acb7fe05709057407875c4a6d900574c5b88508ca06ec247b838d115b7afd088	True	True	True
replica_0293__ge4tag	293	ge4tag	30670	4104210	edf5516ef64e45b62db5def8f37f1451164a0f6b5c73729cdd55a0749ae78b63	True	True	True
replica_0294__exact3tag	294	exact3tag	108357	13916795	4e78653ae5a166a792a6405c1af7a7ba250229f3d287a30f9efa822902b4e599	True	True	True
replica_0294__ge4tag	294	ge4tag	30449	3873183	f4c889ae0323af67bc6f83dc1622ee5882f5cf294c47fbb877331da9ba64bf45	True	True	True
replica_0295__exact3tag	295	exact3tag	108272	14810298	592b18e452f63d6c26c53c790d805ac4eb1225734453d673c5240747aca2a0a9	True	True	True
replica_0295__ge4tag	295	ge4tag	30846	4283991	a35c29ed25f3692ce9ca9580d55853edab1ffd04172843b9f95c489ec611b184	True	True	True
replica_0296__exact3tag	296	exact3tag	108264	14566216	15b0adf5b73f33b222e924a2e7d4140161778257b8916c35f8e0a0d24bd9abd9	True	True	True
replica_0296__ge4tag	296	ge4tag	30823	3786811	2908efa6ce092349ffa7c9da98ee1f954cbba5a564ccd03927af998c6313fb50	True	True	True
replica_0297__exact3tag	297	exact3tag	108081	14343557	606ffd935639e758efe5966012d62ebb4cf7c26189e7ec8ac7c992d3714d975f	True	True	True
replica_0297__ge4tag	297	ge4tag	30760	4100980	4a493a5e7c81faae8b29f2d43f415d2c5b1349b1657b455aa941d656c2a824aa	True	True	True
replica_0298__exact3tag	298	exact3tag	108985	14863367	80c5144e043bb317462b840b18857b2da0f1243e03118803936ae14a6178f394	True	True	True
replica_0298__ge4tag	298	ge4tag	30701	4203404	b36b3583c2f36f2dc252488437e8c5795e6b0790dcce6f3d1ccd20913cb07881	True	True	True
replica_0299__exact3tag	299	exact3tag	108534	15194609	0de02eae9757fa0a4d9d03ad10ca0be92fc6ab1e67280b5c17b2164ac01942f9	True	True	True
replica_0299__ge4tag	299	ge4tag	30840	4346960	e70a660f4177e61dd99e861c2ab3fd9b8daafe5d5c910277e496100ecb56693b	True	True	True
replica_0300__exact3tag	300	exact3tag	108248	13586411	568e6d7ffb45de8c32fa7a71160ba875783173ee17717a43b929bc5b2f37c954	True	True	True
replica_0300__ge4tag	300	ge4tag	30994	3551580	45a067005bad36d90536da488793bf8050d51d0b78b2bf29c8c97df59db45ff2	True	True	True
replica_0301__exact3tag	301	exact3tag	108508	14146198	af0bcb8e672a8e7fab6a81b225221f406447ddff959f036921d8108ad37bee18	True	True	True
replica_0301__ge4tag	301	ge4tag	30352	3851844	c246ad81f4c66d2b3d82b316cbc2254a91e44bdbf13a7c5af2becc2c95d8f166	True	True	True
replica_0302__exact3tag	302	exact3tag	107818	14508664	f1eabe899b4f7a8ea84c90e8957f4867dc9adfe46111cf088e2f9f7b11db1816	True	True	True
replica_0302__ge4tag	302	ge4tag	30895	4040309	a47cea83003aafbd3d3b45dc2e836827e8517d30d18060ea6886e6db7be31e81	True	True	True
replica_0303__exact3tag	303	exact3tag	108489	15019310	de2cc9419ed940e9c31145abfd635dac392a707e61315586f9a2785b581dbe23	True	True	True
replica_0303__ge4tag	303	ge4tag	30593	4175051	8765eae47795fd665db28b89034fd335bf7424a1934a966e6eab0ee9f506d9b4	True	True	True
replica_0304__exact3tag	304	exact3tag	108555	14553389	0866ee9a70d20199329c9d7c7497ec529cb32c718e75e75243296f0a791239ec	True	True	True
replica_0304__ge4tag	304	ge4tag	30718	4161517	5c5ea1371864d85eeba94f311e275298c215431b17896df58c47251daa715611	True	True	True
replica_0305__exact3tag	305	exact3tag	108823	14571027	0a3cf9aeaad91f10bdb9a5236fbf89277373181f47e7ecf531acfed33dc02717	True	True	True
replica_0305__ge4tag	305	ge4tag	30707	4327388	d00da5904cd11df2c3e10eeabd23acb119737d0de696a2d73b39257cebc471a8	True	True	True
replica_0306__exact3tag	306	exact3tag	108139	13570862	98db76c02a9b10bdeefd005786dc9dd01ca9cd10027092703f5657631c8ba5d8	True	True	True
replica_0306__ge4tag	306	ge4tag	30656	3687889	4fa26184b190592456ac609b4b1dab4c707bf043a3c5832b257f8aaa1ab17900	True	True	True
replica_0307__exact3tag	307	exact3tag	108800	14379391	4be53ea7c3b4922bc5ec0325188b58e5512f6e6ca3f658b9d4e0ddfe10e19c74	True	True	True
replica_0307__ge4tag	307	ge4tag	31021	4122995	eba0b3f49e6008518bf95cab65cdd2fb093a27d76b7f5672c239675238cd8875	True	True	True
replica_0308__exact3tag	308	exact3tag	108742	13932916	061a4de597f78ea4ec16bea5138d634b32bc5f98e38320579fb88de45bee4402	True	True	True
replica_0308__ge4tag	308	ge4tag	30483	3810840	02a3c4e38bbdd78276337989828b3fb4e44e2c159dfd41ab9d219c9568ea4ca0	True	True	True
replica_0309__exact3tag	309	exact3tag	108177	14565381	e6012d17460869f68d74b592e39d2884220d9a9399b64ef2306349271d65829c	True	True	True
replica_0309__ge4tag	309	ge4tag	30825	4164618	547c67df6ad2caf35bb6954f2c91f99f2ed82dcd06234de403e40555b00d36b1	True	True	True
replica_0310__exact3tag	310	exact3tag	109105	14365257	8bfba111163bee356a86b110b6f37898ea1ea83cf5ba86fae29644e2d1ab0eb8	True	True	True
replica_0310__ge4tag	310	ge4tag	30585	4081739	06087bf77cafc25ddff7d8345d92d76191ff01539297887a9a8a3a7f71f92152	True	True	True
replica_0311__exact3tag	311	exact3tag	108590	13983658	9f26062fec3ef5b0b831d815ba2846028c44ec348b349925862ba165b8e1f555	True	True	True
replica_0311__ge4tag	311	ge4tag	30885	3875963	a89f9326b1b447a7dd6c16712f795a42b11b37131333ab424758e0ddc030958f	True	True	True
replica_0312__exact3tag	312	exact3tag	108462	14799895	736a1ad69ab513bfa6eeb81fb2473f229927f8e87d1003f5f3e0b84146f5baf8	True	True	True
replica_0312__ge4tag	312	ge4tag	30443	4047995	f26a5c6ee79ee4166a821d154c088cef94ada450898811dcd8bf5989c9480fbf	True	True	True
replica_0313__exact3tag	313	exact3tag	108745	14650017	0a1bfaed946846facaf1b2042c50d50db06bbab2caaca00488b063e2a153b7a9	True	True	True
replica_0313__ge4tag	313	ge4tag	30415	4030630	c5fdb3b57d13d82cecd5418742ab2ae32e862b3bf8fd1f2af12a37354e403026	True	True	True
replica_0314__exact3tag	314	exact3tag	109003	13907846	f8ef33fdcc0b56edc01197ef93fa315e0728aa7e55340a908ab5350030a0df15	True	True	True
replica_0314__ge4tag	314	ge4tag	30734	3675494	c573b99737accf2fdf4ba88c40c53fb8cca6635b8a3304d25453595d78160148	True	True	True
replica_0315__exact3tag	315	exact3tag	108413	14052488	e006deea68ff916b451e3b2987c59e36e9e0efcf9d1e94c50d82ce9e863f7061	True	True	True
replica_0315__ge4tag	315	ge4tag	30566	3651783	5997c09bcf80eda95ea19f3986a5bb2017fb47429fd6a7a68e3021f8b9efac2e	True	True	True
replica_0316__exact3tag	316	exact3tag	108806	14405261	6f60860b98f75564bfcb9e4207502fa5a4fe5b5d2a21e32bd847cc80bfeabe09	True	True	True
replica_0316__ge4tag	316	ge4tag	30377	4035374	67869b70c6b94a551ccb9df36cc172ff8c52646bfabeff12cdd2ec5e067c053a	True	True	True
replica_0317__exact3tag	317	exact3tag	108948	14357084	44285c958b4a88abcbe5367af348ef42182e52060b4c2ef3eb1e3a487f862046	True	True	True
replica_0317__ge4tag	317	ge4tag	30717	4111300	ddcc3e076e018fb5f15de9148c11254191c9751d3135678847256f7a4fef57b2	True	True	True
replica_0318__exact3tag	318	exact3tag	108139	14762576	446b6c480edfafae2842d0cac854cb7ac2c94a700cedb0b0a84e2b11d83b5457	True	True	True
replica_0318__ge4tag	318	ge4tag	30405	4131677	319cc2fd4e0c991ccbb54f00785f2b628a1313b7ab5265ba208da4df58153949	True	True	True
replica_0319__exact3tag	319	exact3tag	109046	14497998	e7095674e0fc33a0e64ac443c24ee8f8600ae420255d89cd148a37c994de804c	True	True	True
replica_0319__ge4tag	319	ge4tag	30701	4055441	ca3264f5912ad6eee993662adfefb253c60afcfb2acbb72b25db8a4b130cc6e5	True	True	True
replica_0320__exact3tag	320	exact3tag	108630	15111575	ce1a98e02b13acd6f5185ebb3357eb746957e8112cdd68f508454d7d65b4be5d	True	True	True
replica_0320__ge4tag	320	ge4tag	30979	4478883	52666fe47fca61776043e911f944d6518f26ac19032a06be2139b2875e996795	True	True	True
replica_0321__exact3tag	321	exact3tag	108988	14537870	c4e05547bbf25cfb8f64ca8ffeb39b25eb2b9a21c03f78c5ea1ddbd1cbc1c1e6	True	True	True
replica_0321__ge4tag	321	ge4tag	30803	4002958	5130a2d7ae54b2b0edcb54066857aadca47e09369eed745614e8ddcf80e839a1	True	True	True
replica_0322__exact3tag	322	exact3tag	109084	14292458	97b48f1a2ea2613c39844389f575f03dd4f52ae3fe2d7d447ca3d97c136fdead	True	True	True
replica_0322__ge4tag	322	ge4tag	30305	3834808	e036947eb1e1424b10f16eaefacef6ab97d30674706323bf47382acb7f45aa64	True	True	True
replica_0323__exact3tag	323	exact3tag	108995	14661812	c0339813de2d83cb4e419b9cca1da01cfc018765142c599db155a8ef86845916	True	True	True
replica_0323__ge4tag	323	ge4tag	30811	4112800	e3cf2487f78cf4caf73f6e4f9dd7d1be7479b2fcb0017ad252b70ce3b7cf0746	True	True	True
replica_0324__exact3tag	324	exact3tag	108306	14932062	7d78ccff99f7992165dd30601a86193343a228ba39fe76dea00dc2ed91e5d00c	True	True	True
replica_0324__ge4tag	324	ge4tag	30672	4275101	abf7d3306ba90a3236d287492e9f1e6945c451e8314175ed9fa12b3674b00f5a	True	True	True
replica_0325__exact3tag	325	exact3tag	109005	14713640	9a4c0fe514958fb3d68b402390f0e380e12e99b31f7a4a489647b165ad9dfdc9	True	True	True
replica_0325__ge4tag	325	ge4tag	30522	4091203	c6aaddaf637e75471e6ea550c2db3b1958f340d6cf2576220f8e5460b515f88f	True	True	True
replica_0326__exact3tag	326	exact3tag	108042	14378073	a7e76cdd499acbbf87e4fb37545b82bface8fe2d19a310e75c5895bd91841ab8	True	True	True
replica_0326__ge4tag	326	ge4tag	30822	4014329	2166d382fd7ec7f1c4214e5b8626896c7db7ae608b10ad5ae7c9be5f7a5b8c40	True	True	True
replica_0327__exact3tag	327	exact3tag	108773	14262869	35c079388fb312c5d9cb4f4cd19f36ab1a20cc5de67bae51d4a82ddc58c49f1f	True	True	True
replica_0327__ge4tag	327	ge4tag	30748	3975117	2e6209bf692234e718d0ec24067502d518836717825ff18b7d3c383aac8fcf39	True	True	True
replica_0328__exact3tag	328	exact3tag	108875	14961167	adf018de2f36f7ef63a566c4e3c3672fd625560450e832fb06e0d95bc1211fd0	True	True	True
replica_0328__ge4tag	328	ge4tag	30805	4316707	0aeb6c7045362dbfc7f773655643d366996ffe09916bc7563e3f9dc06f8224a7	True	True	True
replica_0329__exact3tag	329	exact3tag	108422	14455596	3f6678afc0f3c9c7251f537c6bd019e87d315331191862a50fc6a28c1e104b53	True	True	True
replica_0329__ge4tag	329	ge4tag	30695	4054304	c09d64b04c85fd169c57c5c98ac3cd1117f1c7dc44e837387743ca08ca7a109d	True	True	True
replica_0330__exact3tag	330	exact3tag	108636	14298374	50e948ade258555d2273faeac2e2fdc50096c798422155e410e17a3aadf9edec	True	True	True
replica_0330__ge4tag	330	ge4tag	30568	3888864	7cfb747f7d3b32c0be1e7337ec10b02adac2c4b3d2cea1473264428e3593e72e	True	True	True
replica_0331__exact3tag	331	exact3tag	108205	14726905	d079e1e5b70eca60fc13a343fc848d339018e53b2296006c50375160f6dacf2c	True	True	True
replica_0331__ge4tag	331	ge4tag	30743	4275125	9dccb6eabdcebabbe6bc6b6cbf43e2ed0b7bbc115acbf22f854ba6a2a1c49174	True	True	True
replica_0332__exact3tag	332	exact3tag	108891	13942493	999d865bd6ae394a8f43bc191342888972aac8a9d2b0d5ec77541e623397c1ae	True	True	True
replica_0332__ge4tag	332	ge4tag	31074	3761988	0431039f65d21389428e26f62312c87ae03b00d75e0b2ea1908107d644e45975	True	True	True
replica_0333__exact3tag	333	exact3tag	108790	14143932	f7aff3749e890a27d2c9a041fd71912befd96a3dbd34a3d412a3dad18b166ec4	True	True	True
replica_0333__ge4tag	333	ge4tag	30502	3899735	95fea8f30fa93c73e13d9acd6af7a606b386eec736568b9118a1de6d6fecb00b	True	True	True
replica_0334__exact3tag	334	exact3tag	108425	14604792	8bf0d52d06146ef0e0a30d1f5b43987f80e0ccce1a4391c1d4944786d8d6dc7d	True	True	True
replica_0334__ge4tag	334	ge4tag	30541	3906205	1c44d59b3794020a35da4462769044138a90dddf740b5d1dbdb927d99c054888	True	True	True
replica_0335__exact3tag	335	exact3tag	108597	14230336	8b510371f93d41877f44f5f5d37d9d79e710d6a22c04a1fe21d14598da711a9a	True	True	True
replica_0335__ge4tag	335	ge4tag	30508	3931387	5905875aff401112a7b9c55826c45e78f7ddaffe5b56cdbd96fb3b03f8122d7d	True	True	True
replica_0336__exact3tag	336	exact3tag	108687	14461177	4da71e653c8a5d5ff5b241b00dfc612761762ebbbd438ac2396f4882d874ac39	True	True	True
replica_0336__ge4tag	336	ge4tag	30845	3844656	d4412bc78dc7f179b7b16120c6895c59250b207c886cb5e121f8d2dd872f6b8b	True	True	True
replica_0337__exact3tag	337	exact3tag	108530	13870273	ac1f1dec432d704969c8ce8e9b1c618c246fbc7b4d74be33666cb00f4615d2a4	True	True	True
replica_0337__ge4tag	337	ge4tag	30281	3595704	96f2ce0a46cdc5477b4db6ed7d9f345b8761447637a961474138cc1338534c9b	True	True	True
replica_0338__exact3tag	338	exact3tag	108670	15052855	eb8c147aa857a01ce019fd83896bfaa06aaa6f2e884717628039b6af3dc88a89	True	True	True
replica_0338__ge4tag	338	ge4tag	30497	4483790	333e37e76c5af25cef519844315121e96d414e7b4c81fd76d13551d0de8d2c39	True	True	True
replica_0339__exact3tag	339	exact3tag	108886	14913972	fc25468e2a21b130bdf18411e684548bebb425559ee3b6b2fa6252ffd7a86d00	True	True	True
replica_0339__ge4tag	339	ge4tag	30604	4354051	055db6a6141fdecee9f74ae1ac183acb309c58b2d5d96911944634aa5854c426	True	True	True
replica_0340__exact3tag	340	exact3tag	108341	14165718	c5b0bb9e5a02f6da03d199feff288e1bec534c4904553e008ad6c1f36bc5c8bf	True	True	True
replica_0340__ge4tag	340	ge4tag	30738	4048700	8db8fb30d81e8fd17801a39ada41b4e730d594a034022789128f3321764e4c8b	True	True	True
replica_0341__exact3tag	341	exact3tag	108466	13942893	7790c0403d15855d860085e1ac2902fef1fa7483255626297a102c655f6fdb49	True	True	True
replica_0341__ge4tag	341	ge4tag	30908	3908730	0030dfd2d0215564e67cc7c270876eec0d09a7eac8257f0ca3c8c7a0999ed358	True	True	True
replica_0342__exact3tag	342	exact3tag	108805	15002361	560e48cbd48441531545fe98607520e8146fa162690027db868ba1dd7b78c699	True	True	True
replica_0342__ge4tag	342	ge4tag	30633	4245913	756a7d4aaf6906016118faf820248da01233c266f140f73fa139370cf72d4bfd	True	True	True
replica_0343__exact3tag	343	exact3tag	109216	14512338	6d2bff2e3f1d1764a99a75d69e9299f3825d9e932872f1dd16b9c4ad91ce2cd2	True	True	True
replica_0343__ge4tag	343	ge4tag	30442	4055626	a67d0b15ec965b5f327888b518c714998403bc183715d83c028b9f556a803597	True	True	True
replica_0344__exact3tag	344	exact3tag	109107	14386421	e416ab74fb6f697bbddd1fdd4271676f1cb7da770d81f46af62906e25b827e93	True	True	True
replica_0344__ge4tag	344	ge4tag	30673	4064768	2c9e35971ebbbdda7ee1f0e025c315dfbc4be03cbc4e3cbf427d6cc6bb0251d3	True	True	True
replica_0345__exact3tag	345	exact3tag	109209	15085209	2e7518ba78d18ad5390c85b833fc0186aa14bdcbf088376667aaeb9445d3ba0e	True	True	True
replica_0345__ge4tag	345	ge4tag	30796	4181965	fd77de076fc4a88e9deab8f58b5fabc0d43e8102fc2bef0fa5147d7f0f532708	True	True	True
replica_0346__exact3tag	346	exact3tag	108536	14087400	33d0d73ab2733ab4971a797e6770570824fcdd796fe62c7661169408f6abe650	True	True	True
replica_0346__ge4tag	346	ge4tag	30918	3891274	ed67846860d693f3b296d5a44bdf908ad85ccb8bfe049a40e8d619941ef91fea	True	True	True
replica_0347__exact3tag	347	exact3tag	108765	14594473	adacf9b75d6a40a35fb65242e939791a77961802a86f085173966e8284487655	True	True	True
replica_0347__ge4tag	347	ge4tag	30677	4111456	4f4b98d2e8fae5448f4fb46081ba1ef9d63ecc551d8600aff8144bff44dc15dc	True	True	True
replica_0348__exact3tag	348	exact3tag	108934	15009988	aa25862127d1a3dd89d987a473b527a8a37f9fb96d72900a28eb486d2a6172da	True	True	True
replica_0348__ge4tag	348	ge4tag	30585	4262300	28e8c0ded38675d729ebe90e8c7d363cd4cca6493c6cdcc9780bc40d493d3960	True	True	True
replica_0349__exact3tag	349	exact3tag	108201	14321754	260719b52854451cfa076de1b6a6f79004d1572cf243ff2c96e7f0b15e3eacdd	True	True	True
replica_0349__ge4tag	349	ge4tag	30347	3930178	2bda63a08d6364cbb5124570757fbea85ea53bee377bec0f4e6109edae5edafe	True	True	True
replica_0350__exact3tag	350	exact3tag	108731	14029976	b55af669c9758abcc749b1331ff8b1fb5e3a528b9c78aaaf12be511c64aa27c8	True	True	True
replica_0350__ge4tag	350	ge4tag	30500	3661979	9c87a61fc4109bb68441aa452272bc1105ea4d333ec6c58f188a9d2842946963	True	True	True
replica_0351__exact3tag	351	exact3tag	108598	14555216	710819fc744b0da2eed27f3a526cd362929b74b9ce1cb633da69d5aba7e66ab6	True	True	True
replica_0351__ge4tag	351	ge4tag	30839	4019561	c598f1c822241f4bb148059b18370e47260f549ba27de5d4697b5fe142b03a64	True	True	True
replica_0352__exact3tag	352	exact3tag	109635	14583670	923e56ca3f50d5514f2a74859a850e135831dc2852580856446775424d7f81c8	True	True	True
replica_0352__ge4tag	352	ge4tag	30669	4024959	313866340b050cd105f35b9b9dd970862f4b54bc40c68ce5258cb9637060c494	True	True	True
replica_0353__exact3tag	353	exact3tag	108261	15198319	ea2625c951c688f6418927838b02e765815e25fe96b745191f0560c8f42ea5bc	True	True	True
replica_0353__ge4tag	353	ge4tag	30688	4407166	3778573f3a04969d95b64b0d2e0da8df8dbb8039fd2ee989032042c14b3f371c	True	True	True
replica_0354__exact3tag	354	exact3tag	108680	14471820	1c4869c43da50e2943d27b4e3b5a353cf1729bce19ba2163a939a29a0ee3c0fb	True	True	True
replica_0354__ge4tag	354	ge4tag	30857	3999513	543e0d550d129eb39272885e66aa1eea1b289f7a4d4fb70935333a304434ef38	True	True	True
replica_0355__exact3tag	355	exact3tag	108800	14769642	21b775c7252b4533dfda816ddc6a2f1fe104e63962038ffd886be30212a1b6ca	True	True	True
replica_0355__ge4tag	355	ge4tag	30470	4183409	3c320a6d7e2c4a72e4acf79313bc65ae730bd49c812f316f2414b34f1bf32eb0	True	True	True
replica_0356__exact3tag	356	exact3tag	108553	13950167	f411926a4a79e882caffea861aa4941f1f9848848092145bd29d4fbe046c61c0	True	True	True
replica_0356__ge4tag	356	ge4tag	31013	3707758	920cd03e9a8aab52c5e91b8d65d88e29425b25a04d98441eaed11b71067d89ec	True	True	True
replica_0357__exact3tag	357	exact3tag	108126	13881905	21ce0279fcff226c26175c1309bad8ed8d0b5b25694f23671561cf977f774528	True	True	True
replica_0357__ge4tag	357	ge4tag	30853	3742903	b9ac23677b905654fd7987b9e698383d2c5e5f9ad68a7070541f17eea0edd235	True	True	True
replica_0358__exact3tag	358	exact3tag	108542	14002023	790da4f81dc8b639723de3134d223ed1b6d3e77762113ceff78c290a0a76806f	True	True	True
replica_0358__ge4tag	358	ge4tag	30384	3827395	b2c24f921321e311d0d340fb7d4c6856dec827bfc35891e6fd722319b24dae40	True	True	True
replica_0359__exact3tag	359	exact3tag	108679	14715360	ef131b2525c88616d394ee1de343c211f39ba222db50b1e1ad71dae9072b06ba	True	True	True
replica_0359__ge4tag	359	ge4tag	30844	4140666	2b478f555b940cdcf71d540e9c68eb0b27d1ca061c2ab2e1fef0f7e248feb82e	True	True	True
replica_0360__exact3tag	360	exact3tag	108233	14280198	15e2af8be754cfc2f4d669642e987a1b2c95186c34f715f70bb0fac42697094f	True	True	True
replica_0360__ge4tag	360	ge4tag	30715	4085413	a0f0640de3a63430443b2b1ce8b0636d9bc67cd025852dd8c22634dc17f1ca36	True	True	True
replica_0361__exact3tag	361	exact3tag	108830	14178860	d50f75bc0a3f024d875e7e52811480ddab4597eed2d7e9350bf5fd4f5cf2353f	True	True	True
replica_0361__ge4tag	361	ge4tag	30374	3935859	9149fb7a6cc60194c4d214999f7e2d06e5445d28f0f86d69ef82b0989059d505	True	True	True
replica_0362__exact3tag	362	exact3tag	108073	14661866	46d80fc46ab69c9d87a27aac6dd3a3a232031ed7e25fc9bc136a8b70dbe920ac	True	True	True
replica_0362__ge4tag	362	ge4tag	30345	4133070	9a28cecc40d3e0551bd166a937d6427b2309bf1a68e557b3878a8a06a1269220	True	True	True
replica_0363__exact3tag	363	exact3tag	108757	14589209	db22785e3df6f0f8e482253338e43a3911a3235bc90007378d4559bc50621079	True	True	True
replica_0363__ge4tag	363	ge4tag	30871	4137060	6051ce2c88b559baaad1712a3a9da294fdb70136b2f22467b25656b20f2e7ce7	True	True	True
replica_0364__exact3tag	364	exact3tag	108654	15042396	ca0c51c7f3d7a9c5d12dd779f03fa4d49b099db228d0174bb81edaa0f3c91fb7	True	True	True
replica_0364__ge4tag	364	ge4tag	30733	4201257	5e45d4fa8f534198de648d1d6979e2a3800316ea2bba91694dd1bc290d90642f	True	True	True
replica_0365__exact3tag	365	exact3tag	108186	14426073	79176ef6332bcdb88150e5c97a9b6ae6a06b931a2d5a6a62f7731c190f208865	True	True	True
replica_0365__ge4tag	365	ge4tag	30808	4139643	ededb2371db9a39bbb5e345c5a378a01f5819a4827fe1aaa55d09a68f336b9ec	True	True	True
replica_0366__exact3tag	366	exact3tag	108931	14203282	8e06959c91568c457aff5888a06d12629fc98df0ed2ca9660081fe63084718f8	True	True	True
replica_0366__ge4tag	366	ge4tag	30797	4056682	e61170b94a1cc57e3098839579699d490d996a3b98d7411d0a4da8bf06109501	True	True	True
replica_0367__exact3tag	367	exact3tag	108760	14787908	904ac6131e5b7ce764f936b8a1b9f57242663faddfa5ab4e92a9032a8ccff5b6	True	True	True
replica_0367__ge4tag	367	ge4tag	30716	4175068	44456a509ae61283908ce9bde2a7d235e25a0a909db0b8337f822dd4c9c8dea6	True	True	True
replica_0368__exact3tag	368	exact3tag	108695	15484249	3c65b043f7d1353fd6d33538dcffed6cd5b0413a63af85e736430a08be87d752	True	True	True
replica_0368__ge4tag	368	ge4tag	30430	4325989	9b13013ce7d87d63650992ad2a784bd625523ebab16084b2cf12308f0acf7ed9	True	True	True
replica_0369__exact3tag	369	exact3tag	109221	15020138	e82b3a07cc857698ef58537117719607d24322ada9300b4c202526c93ccd3b49	True	True	True
replica_0369__ge4tag	369	ge4tag	30310	4110405	76fc8b61c3489a6326640413af7e0e30b0d23120fc71c5c6eef92d0d759e7ca1	True	True	True
replica_0370__exact3tag	370	exact3tag	108658	14571984	0ed1c1c9b0776441ca50880b999d1973711b5921cb8a12700d64c14890475a3c	True	True	True
replica_0370__ge4tag	370	ge4tag	30569	4025242	506dfe75f840d43ad3013ff6f5c47861a9d61ea58789d8dcd7fb75c765cd7126	True	True	True
replica_0371__exact3tag	371	exact3tag	108915	13943803	26044afec8ebad07c09edcf9f1cc4cb20c26f30ec2be709443d335e0cf6ea512	True	True	True
replica_0371__ge4tag	371	ge4tag	31018	3871400	202dceab6a56c61874753b6daeaaa7b8f21e5739a2a7ed0512e5415a0448b7c5	True	True	True
replica_0372__exact3tag	372	exact3tag	109099	14661969	b7efd68ae0897c50e533cba429cc8474cd448baff0493bcf0ef631308018388d	True	True	True
