payload_key	replica	category_id	transferred_rows	payload_archive	payload_archive_name	payload_archive_size_bytes	payload_archive_sha256	execution_provenance_sha256
replica_0123__ge4tag	123	ge4tag	30851	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0123__ge4tag.tar.gz	initial200_payload_replica_0123__ge4tag.tar.gz	4250376	08c11ffde782a44c1caead167725f2018f07c6a55d92fbbc02aa4b6825b2f1ba	f8013425b7bc1e57068414b96e82142cd7437cea40e912457d6a13d3c19d014f
replica_0124__exact3tag	124	exact3tag	108471	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0124__exact3tag.tar.gz	initial200_payload_replica_0124__exact3tag.tar.gz	14303796	cb50b59958ce2e9d743561a3e51df03bdb8cbb99117421cfb02ff1e7a7f27244	b259d559b2ad84f3469203526f008b58b8a97a601f7397ea255fcbf56ee64b9e
replica_0124__ge4tag	124	ge4tag	30503	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0124__ge4tag.tar.gz	initial200_payload_replica_0124__ge4tag.tar.gz	3801949	4a0ffe621f4f31b50fab2f39dc035f161e39b0c151cd51e0a60b333945dd41fd	d3007558b002d9073729b28cec4c3c35bc932d56b28f6eaf0b9cceb8e5d52c20
replica_0125__exact3tag	125	exact3tag	108577	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0125__exact3tag.tar.gz	initial200_payload_replica_0125__exact3tag.tar.gz	14422995	e187dfbb969224e0c874edf130cb2132dc16f0938cddb7ce5782e177268f774a	48c48a978494d158676cc8374423522914800e1af118845877da95c186952b32
replica_0125__ge4tag	125	ge4tag	30604	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0125__ge4tag.tar.gz	initial200_payload_replica_0125__ge4tag.tar.gz	3973099	55d06c685c7b0a842ed80eb0434609bff6c1b44fc29ca1547d994af9fe135a6d	44b1d915133fac50da334970842262d2a3aec40f192ca9d2357ea6e558affa7b
replica_0126__exact3tag	126	exact3tag	108626	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0126__exact3tag.tar.gz	initial200_payload_replica_0126__exact3tag.tar.gz	14541869	ab797a6bbd6030c15d824f5621f449e0ea65a6dcce8bf785db6c45b43e21f4c7	9182892417af5d6816e6374e95fc66c80081e80c9fca067d1175debcb5e86cbe
replica_0126__ge4tag	126	ge4tag	30880	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0126__ge4tag.tar.gz	initial200_payload_replica_0126__ge4tag.tar.gz	4153623	a9d5685cfa067ad498eec4e4dc309df20b88ed2928bb1db212ff5982437a2c27	51306cc1ca2b2486c79602da69e2f9c6b0dad207a07fce42bfdd207c1f10244a
replica_0127__exact3tag	127	exact3tag	108641	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0127__exact3tag.tar.gz	initial200_payload_replica_0127__exact3tag.tar.gz	14819871	9ba4a40f6bcdeabc5f2a570009eabf29e8d50b79bd72e5dc44df2d918807f7f5	23e92d17456b9cb7ea538f9714adf3d3a4f76a0e70aa4b9c089cbef5d5114686
replica_0127__ge4tag	127	ge4tag	30651	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0127__ge4tag.tar.gz	initial200_payload_replica_0127__ge4tag.tar.gz	4212585	9683a779c48358bb7d39303e861186f44faa01e91305ef16806aa47137ca9cf0	0f644972d6e0b98d3a1b5bff5c021ebac56c347986de7bfab965780cd126064e
replica_0128__exact3tag	128	exact3tag	108396	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0128__exact3tag.tar.gz	initial200_payload_replica_0128__exact3tag.tar.gz	13744276	554e12ef865c2ebe089d685de059b93e7c215b55715104e2e30dab84a9a45d9d	88e84208541097cd8662cf5e5642d75aba8635e31d97f5f6dfc6f6f88ba40543
replica_0128__ge4tag	128	ge4tag	31163	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0128__ge4tag.tar.gz	initial200_payload_replica_0128__ge4tag.tar.gz	3840477	401a18b3ffea133cffa41d20e27fa20e989e24e22009f212ee0be1e20e947469	6f306fe69eda10434973a8c29ceb4fe54d629a7664e2794b2c30be652f2c28b1
replica_0129__exact3tag	129	exact3tag	108828	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0129__exact3tag.tar.gz	initial200_payload_replica_0129__exact3tag.tar.gz	14161067	f746231d3b09682c2c47bacfd5a9f3770c5ef2c23f8bb8332ac105ce6b64f1d5	1a6db503836f68be25dc3def1905f178654be370642ff3aa765476b3ae0567eb
replica_0129__ge4tag	129	ge4tag	30300	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0129__ge4tag.tar.gz	initial200_payload_replica_0129__ge4tag.tar.gz	3809816	ab182566ee89bbca3a88ce77bc671978cd29e98fc251540f2a7d056919ba5096	4e827cbd64a36656159e791fe7a42226eb9d2a256554bf25fd2a525aaabfc428
replica_0130__exact3tag	130	exact3tag	108688	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0130__exact3tag.tar.gz	initial200_payload_replica_0130__exact3tag.tar.gz	14786188	af350ebe8cff3994e9bdafafd1b52938ffebe11be727899a2283b3238d2bd127	2736f4da5d3b04f3bb2278c9fb44cbc4dad9e50ecea475fc04ccec51998fea84
replica_0130__ge4tag	130	ge4tag	30705	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0130__ge4tag.tar.gz	initial200_payload_replica_0130__ge4tag.tar.gz	4030104	3b4ff37457deb199a5fd73911d49b2f9efea0a7797f8d4f8353c6564bd592e2a	207046859a44e34cb74deb31054243a22f27d0a037f72116b65b87bba1a909bb
replica_0131__exact3tag	131	exact3tag	108679	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0131__exact3tag.tar.gz	initial200_payload_replica_0131__exact3tag.tar.gz	14884171	2667b712b2f8cc03e84e185233f14b29a8c876a979170b8b226b33797984239a	8857f952075b8eab9e13cd69e49b0c74c2b03aaec5ed40ef04701283654c4191
replica_0131__ge4tag	131	ge4tag	30446	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0131__ge4tag.tar.gz	initial200_payload_replica_0131__ge4tag.tar.gz	4216754	9130f52c2f45c1885eab0cc53901043e2024d5ea39346098c1e8b112c8bbce4a	b6def6ef9d6e889fc989a1ed4aac27cb3255c8282c29f90b9e976ff4068ab1b9
replica_0132__exact3tag	132	exact3tag	108691	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0132__exact3tag.tar.gz	initial200_payload_replica_0132__exact3tag.tar.gz	14920923	30ccbac8cd72e2337c36005d53d0f9f5740cafcfc8ccfbb3867d2bd79e70a40d	f6a45b12267afccfbc26d7c360c1f65ceff2a429bc6ad7c9820dc5324e8b1daa
replica_0132__ge4tag	132	ge4tag	30503	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0132__ge4tag.tar.gz	initial200_payload_replica_0132__ge4tag.tar.gz	4004794	af4f00b74da03897e43d67216f4f9c24fab7b1fadd0fdec69b93ac3b8bab4100	c3e2370ec879e789340fb24e828c4c7982de6a317e3523a38d0d79be8992809e
replica_0133__exact3tag	133	exact3tag	108953	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0133__exact3tag.tar.gz	initial200_payload_replica_0133__exact3tag.tar.gz	14329128	085dfb91971f3e4cb9a70b46a7aa547b2a8c640d3be527ab26186a37fe1aa778	ecaf71514f284b5b7854e9bf12ec13c6f01e9b29a09a0e88eecaba9eb7eee080
replica_0133__ge4tag	133	ge4tag	30719	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0133__ge4tag.tar.gz	initial200_payload_replica_0133__ge4tag.tar.gz	3903086	fa1955e1ba3e4fd10e62b27e58e0791366e84ad8bf32f3caac3a18419d8f8b80	c9356515190cd40dd60ae40c00fd6fb30b86852c4216afc48f6757ace24fea3d
replica_0134__exact3tag	134	exact3tag	108336	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0134__exact3tag.tar.gz	initial200_payload_replica_0134__exact3tag.tar.gz	14870769	470f098acdd761c0404c4d6324288328fb49efcfba65586d7a3aeded7bded5d3	a2b704921d37e4b76315c56f72dcf4395ea66e4dc225da62ede06f193336f28c
replica_0134__ge4tag	134	ge4tag	30828	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0134__ge4tag.tar.gz	initial200_payload_replica_0134__ge4tag.tar.gz	4231823	faac9fe26788751d3b5435047d399170fb3d5b73caa5246a2615891bd90b1763	cfd19a98af105f3f5dc159e1ea7621f2c004252a42ed0828a737f84ff55b65e5
replica_0135__exact3tag	135	exact3tag	108440	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0135__exact3tag.tar.gz	initial200_payload_replica_0135__exact3tag.tar.gz	15127505	1c51da1a82a04a3b9b525e52aeead2bfb27e66822a8b69899abb543defd8208a	336321e2fa0fcc7b41901523781cc1f822a4963a50d5dc7876b7f816ee33cdaa
replica_0135__ge4tag	135	ge4tag	30712	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0135__ge4tag.tar.gz	initial200_payload_replica_0135__ge4tag.tar.gz	4553751	68c6da4e6c8fc779275f5f9d64577ccfd759ce276df7e317403bb50f34c30c19	5de9baea865e75444c9a47590146dc35cf03a83607822a65d88139b5a61ea775
replica_0136__exact3tag	136	exact3tag	108028	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0136__exact3tag.tar.gz	initial200_payload_replica_0136__exact3tag.tar.gz	13904394	387c92aa13fa645504ab75e37dc7937991582577f2a0402b96a6ad1fcbf2268e	310001413b3041f6dacafb7cdc0ce9a4e911309f89830000804c10e57595f679
replica_0136__ge4tag	136	ge4tag	30627	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0136__ge4tag.tar.gz	initial200_payload_replica_0136__ge4tag.tar.gz	3976876	039285047f43005fb6655253d039f1a3cd6036bcf562130a397bfe08d32ac6fd	96cea120e8fae597352e56b6591f872a12426145a62d419271d8de582563344c
replica_0137__exact3tag	137	exact3tag	108247	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0137__exact3tag.tar.gz	initial200_payload_replica_0137__exact3tag.tar.gz	14941371	cc55334ea9375f648ccd9219ff850341eb873422db679751dee0216b4b16b10e	1ad17a673a8023f6cf4278a041b450faa42a15d92cfbf0982a22c483d5c2af20
replica_0137__ge4tag	137	ge4tag	30705	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0137__ge4tag.tar.gz	initial200_payload_replica_0137__ge4tag.tar.gz	4221024	f35aa960ba1fe93ddeac714ee9a1f1a3feafe111f55ced64c7f8c19e54e7a042	2da7a0766787ec5e5fec9cef2da499a05e5d93c44ab39af8237d978c04918c45
replica_0138__exact3tag	138	exact3tag	109022	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0138__exact3tag.tar.gz	initial200_payload_replica_0138__exact3tag.tar.gz	14644286	21a29b8295619793f4076cb0514438ef8347ade295c1109552f04650edc79cdf	ceb2bdfe8f70a3987715e5f4f5210bf9778d50d83b050604946cd360039e3edc
replica_0138__ge4tag	138	ge4tag	30977	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0138__ge4tag.tar.gz	initial200_payload_replica_0138__ge4tag.tar.gz	4200752	be783cd0a578a63a0554e419bada382592a42c36f80dbc7aaf876f12247b688d	24fde4a6a1e417a65c6000c61c35fef7633cd4f804bcccab94b1b343693e442a
replica_0139__exact3tag	139	exact3tag	108575	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0139__exact3tag.tar.gz	initial200_payload_replica_0139__exact3tag.tar.gz	14851986	3e0af9830ea30b490df1222333f3ac3f1778508cbb077240b9f88740ce375efa	7b47c17bf194cb6f6b6e12f56857d1bdabed71023e1dbd90ca51a21a8f18daca
replica_0139__ge4tag	139	ge4tag	30753	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0139__ge4tag.tar.gz	initial200_payload_replica_0139__ge4tag.tar.gz	4086192	34c9fdc5d443c09d2958c5e1dcec66e244d846e2d04c7b327a08efe93337250a	857fbe5e696310a103a84d0258a64db1449a6901e70df94e2f8e798a362d4d2b
replica_0140__exact3tag	140	exact3tag	108273	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0140__exact3tag.tar.gz	initial200_payload_replica_0140__exact3tag.tar.gz	14509071	83d369cc0de1c25dbb3ca08bb8fceb29ce2aefcce40bf59a819fcadbc225de8c	a81fe612a2a2b881c051377d0af46418502cabaed2e918e95f624f5c6bf637ed
replica_0140__ge4tag	140	ge4tag	30829	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0140__ge4tag.tar.gz	initial200_payload_replica_0140__ge4tag.tar.gz	4251654	1ea87fd860af317af36527b50da69938b348c7e4a5374817bf1df7ccaad15da8	850d678c64211c3c8607eb6bb527d01d807452b80ee7551dffd11be9c29ebe51
replica_0141__exact3tag	141	exact3tag	108554	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0141__exact3tag.tar.gz	initial200_payload_replica_0141__exact3tag.tar.gz	14237045	50aa2dfe9168822f79422562ca0966c4a88d76845bf79453bfd8219217319b8d	2b6aae2466f2406f83de0646e562052c4c4fbbe896397a897af21c8ed656abce
replica_0141__ge4tag	141	ge4tag	30480	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0141__ge4tag.tar.gz	initial200_payload_replica_0141__ge4tag.tar.gz	3847593	3729a3144c870ee2b0879089c35aea770b003623604ebf2de6c0f7c7d03e8b75	b2c196653f2111f4bc314e7e26a0598add593d31b62389a735e78fa2dc0b0ec7
replica_0142__exact3tag	142	exact3tag	108480	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0142__exact3tag.tar.gz	initial200_payload_replica_0142__exact3tag.tar.gz	14341520	5da89c028ed94df398c0431d9807a4548eb5c663f0c4fcc7d604becc62a59f65	5b58152395ff50e2fea9bfc34c17ba8d37667a354be5be26411c79d375d74648
replica_0142__ge4tag	142	ge4tag	30846	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0142__ge4tag.tar.gz	initial200_payload_replica_0142__ge4tag.tar.gz	4129029	d1ad7d0f76cf564a1352f2a6d7616a8e906bd23a738a5138c102dc55f408deab	35effbc3632ea8b2780fe1c2cefe23ef1294e67c8b9e431683526b5399bfd2e4
replica_0143__exact3tag	143	exact3tag	108435	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0143__exact3tag.tar.gz	initial200_payload_replica_0143__exact3tag.tar.gz	14894401	b73ff2acf41c5a523d7a240e144a93dedfaf8c5c21fbc84c6130078e3a0fe0fd	53ee7f27128b85b5afde206d3a80e6ce5577f603e8c1dbd0ee503619b839db62
replica_0143__ge4tag	143	ge4tag	30749	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0143__ge4tag.tar.gz	initial200_payload_replica_0143__ge4tag.tar.gz	4338246	f2976eb2f7643d86f58c1da92c3db493f65500c6e11bbe629ce29f64a170a92e	b77ad60c3b618c5a61965855f458586fa0b8e798362257b03c21dffe3fcd8f87
replica_0144__exact3tag	144	exact3tag	108782	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0144__exact3tag.tar.gz	initial200_payload_replica_0144__exact3tag.tar.gz	14720681	e99048ecdd054205d22c0bf005901fbce48fbd1d616f5117fba74591eb93d4e9	7d226b2f8c089fa26f0f1f2c82637f2febf6d76d53c7a41b893aeb21831bc70a
replica_0144__ge4tag	144	ge4tag	30940	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0144__ge4tag.tar.gz	initial200_payload_replica_0144__ge4tag.tar.gz	4053785	191ea1176463ad3db69a77ec18f96066389fa248fe94ded79cc0797c1656c54a	195f9c9b2450ef3bed21a3e2d558c96de96aa137f1f8355a54b8dbcf5e71891d
replica_0145__exact3tag	145	exact3tag	108886	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0145__exact3tag.tar.gz	initial200_payload_replica_0145__exact3tag.tar.gz	14435142	2eebc1b5e26add0ef7dd18adb1ee055674d984113a4bb6dcb9304e59481ad684	894414a574d6f8a07fcc1bbfe52169bca6ec9b96e15f43af0ae9231485d33b50
replica_0145__ge4tag	145	ge4tag	30750	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0145__ge4tag.tar.gz	initial200_payload_replica_0145__ge4tag.tar.gz	4012451	1f250fbffa576ba2c5ffbd3ab7ab26f41cd119576a74d8110b4ebdb5b2d97d15	00ad17393d0da0800dd7d6e1cf71971ec64050903be1d92ec1af5e2c9ad0fadd
replica_0146__exact3tag	146	exact3tag	108759	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0146__exact3tag.tar.gz	initial200_payload_replica_0146__exact3tag.tar.gz	15188033	f803a789ba42676cc373a8df1a7bda1f7a434a2373f64f39e8c0dd69dd84ac2a	aaa99d0edc863c7da1dfa1f51584d03e970bd3530d22ae091777acdd38141223
replica_0146__ge4tag	146	ge4tag	30823	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0146__ge4tag.tar.gz	initial200_payload_replica_0146__ge4tag.tar.gz	4446125	24c206d7da545198aafe3f0e1ad799b0c1ed0601689c9803140346e0a9ec00dd	c63ca7b01b301cc5a19fe13c59598bff3778abc8adf4ee263bc6888e93f23492
replica_0147__exact3tag	147	exact3tag	108873	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0147__exact3tag.tar.gz	initial200_payload_replica_0147__exact3tag.tar.gz	14406159	464867bf795d06a8a2c4b929b77a3f0e6c138041c0993f8105981f82bdcdafd5	36d34b49adcc3f7b1a37d78f0aef02bba4d1e1da0bd2440bcafe2cb1f010e54b
replica_0147__ge4tag	147	ge4tag	30951	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0147__ge4tag.tar.gz	initial200_payload_replica_0147__ge4tag.tar.gz	4036499	0ac3e9d5f04c8abdf2506caea00b3cb5baee1e3e8664fe0c6f242279ef42c0bb	e45be8f94b45eef498e4063acd5843d515bf1b8e8064dfc8579b281fdd3f36a0
replica_0148__exact3tag	148	exact3tag	109428	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0148__exact3tag.tar.gz	initial200_payload_replica_0148__exact3tag.tar.gz	15029336	028e119ef45a2c97f2724f978ab7200015bcd6575afd9e050c990a1cf3f921cb	c6dd464d137200d4d4e90817053937faac35ee3c578f8adcc4096f7edb05339d
replica_0148__ge4tag	148	ge4tag	31069	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0148__ge4tag.tar.gz	initial200_payload_replica_0148__ge4tag.tar.gz	4249307	add9e15a6e62a6a3063155d1827461b80e794a788550514497bca32796d31cc3	7f2f5bd902e684954cae18b8b56cec350ddf9aa9ce1cab0bc8377eb061650b33
replica_0149__exact3tag	149	exact3tag	108451	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0149__exact3tag.tar.gz	initial200_payload_replica_0149__exact3tag.tar.gz	14436774	f0dfdb93ce047b8dcb5dfe59b7dcbffd7e6c8ce2df9f4643c12a0e7a7cff0959	02c68cae25774932f25bc1dcb3a56c14e6cd4189e04bc498c1cb1d639ceb5a3f
replica_0149__ge4tag	149	ge4tag	30562	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0149__ge4tag.tar.gz	initial200_payload_replica_0149__ge4tag.tar.gz	4102052	068ca694d6a52244d86eb0b37d9d8aa5d45b80e3f9167901ef6ffd3853cb71b7	66625257bbdcd5758122e069fd6607b10a9a6c82f0281cef1995dc8fc69be813
replica_0150__exact3tag	150	exact3tag	108774	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0150__exact3tag.tar.gz	initial200_payload_replica_0150__exact3tag.tar.gz	14809025	ab6dac97bfcfbcdc6c5ace99eee4826781df5de440d1e8168460444e54a38812	3972c38198df88f1260873dce1b43839da61fcccd452fb4691fb9e4580e720a9
replica_0150__ge4tag	150	ge4tag	30964	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0150__ge4tag.tar.gz	initial200_payload_replica_0150__ge4tag.tar.gz	4215721	b9f4158af1b1c5e521ed02193e6ad4895abb29d7da42c913dbd87ec88f7e7db9	639bcb9d813a8b4b4d8771ace5030f4ac910d42dab29b1bb2c312b09a0b32a15
replica_0151__exact3tag	151	exact3tag	108943	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0151__exact3tag.tar.gz	initial200_payload_replica_0151__exact3tag.tar.gz	14891041	62921de2b8d76a64afc38bd21dca5371ee415b756328e011057c0290fa3b602c	b7ec885f3b49e2f3a4029560e98abe334b80071171c773223d01e63ff73d8002
replica_0151__ge4tag	151	ge4tag	30560	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0151__ge4tag.tar.gz	initial200_payload_replica_0151__ge4tag.tar.gz	4183371	4ca934270a5fed5b551c9bb0f42ea605efd760889b15644d5d41e07ccec8c21c	3f83fcb0cb363dd45d4c8c7490e92a9d28e29355c23e45817290f722282edb4c
replica_0152__exact3tag	152	exact3tag	108702	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0152__exact3tag.tar.gz	initial200_payload_replica_0152__exact3tag.tar.gz	15087438	9f4d330c0a09e1a6fb9a431e3d9180c5477875ed5c45962916c8e7f86d3966fc	cd7439dd9db110ff1bc5bff87b63fccf8e8afd642246073c4a22b468f814412a
replica_0152__ge4tag	152	ge4tag	30647	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0152__ge4tag.tar.gz	initial200_payload_replica_0152__ge4tag.tar.gz	4446364	8016ee220e9e0ca34cb89520e8bd3b2e2df0f80d0f7c36ad521aca305a01e6d4	3dbf91a0d7b5f1b981d4467d4ea5baac2548d72f08837fd6e0c1eaa9fa708aa6
replica_0153__exact3tag	153	exact3tag	108911	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0153__exact3tag.tar.gz	initial200_payload_replica_0153__exact3tag.tar.gz	14780497	5061bc3a0e749e5cbe90f3950d7f75e9ff557dd9a002f2917abca72fdb883afb	75f6d87ef2ffd8d43f5d7c15407da0bf812cfdb37261e2d6c2b887c93f44220f
replica_0153__ge4tag	153	ge4tag	30612	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0153__ge4tag.tar.gz	initial200_payload_replica_0153__ge4tag.tar.gz	4071333	5d44e5df1eea43250cca4c9bc2b372c6840ae8ce3a214b24029e17b13f64c493	a815d8eca41fd01d21fe607d2d5a709c58e17feaacc3dc2d9ea5d304a25eee4b
replica_0154__exact3tag	154	exact3tag	108276	/uscms_data/d3/iturkmen/hh4b_delphes/baselines/multivariate_cut_selection_stability_initial200_production_package_v1_20260808/archives/initial200_payload_replica_0154__exact3tag.tar.gz	initial200_payload_replica_0154__exact3tag.tar.gz	14908032	2e254dcd4f360dc9279ed6cc96361d03fffcb57cc84fe83918fe83f4eebd477c	a3957923235626b0cadea678919aadcfd34762161dfb2487ce7df70c41a96ebf
